/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/model/customer/Customer.java,0,3:,0:,11,1:,0,3,2:,0:,36,5:,0,0,24:,4:,0:
/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/model/Person.java,0,1:,0:,9,1:,0,3,0:,0:,15,2:,0,0,7:,1:,0:
/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/model/CustomerDao.java,0,0:,0:,9,1:,0,3,0:,0:,30,4:,0,0,8:,0:,0:
/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/MainActivity.java,1,9:,0:,16,3:,2,0,0:,0:,79,9:,1,1,45:,0:,0:
/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/CustomerAdapter.java,1,2:,0:,9,3:,2,3,1:,1:,32,3:,1,1,13:,0:,0:
/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/SampleModule.java,0,3:,0:,5,1:,0,3,1:,0:,30,1:,0,0,10:,0:,0:
/sample/src/main/java/com/hannesdorfmann/sqlbritedao/sample/SampleApp.java,0,1:,0:,5,1:,0,3,0:,0:,13,2:,0,0,7:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/SqlRootNode.java,0,0:,0:,5,1:,0,5,0:,1:,13,3:,0,0,7:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/SqlCompileable.java,0,2:,0:,5,1:,0,6,1:,0:,13,0:,0,0,8:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/NATURAL_INNER_JOIN.java,0,2:,0:,18,1:,0,77,1:,0:,56,14:,0,0,35:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/ON.java,0,1:,0:,18,1:,0,41,1:,0:,49,13:,0,0,31:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/LIMIT.java,0,1:,0:,5,1:,0,5,1:,1:,13,1:,0,0,7:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/NATURAL_CROSS_JOIN.java,0,2:,0:,18,1:,0,77,1:,0:,56,14:,0,0,35:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/WHERE.java,0,1:,0:,9,1:,0,17,1:,1:,25,5:,0,0,15:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/LEFT_OUTER_JOIN.java,0,2:,0:,7,1:,0,12,1:,0:,23,3:,0,0,13:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/FROM.java,4,2:,0:,27,4:,4,87,2:,1:,74,14:,4,4,50:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/NATURAL_LEFT_JOIN.java,0,2:,0:,18,1:,0,77,1:,0:,56,14:,0,0,35:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/SELECT.java,5,1:,0:,14,5:,5,16,1:,0:,27,3:,5,5,21:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/GROUP_BY.java,0,1:,0:,8,1:,0,23,1:,1:,23,4:,0,0,13:,0:,0:
/dao/src/main/java/com/hannesdorfmann/sqlbrite/dao/sql/select/ORDER_BY.java,0,1:,0:,6,1:,0,11,1:,1:,17,2:,0,0,9:,0:,0:
